Student_ID,Name,Age,Gender,City,Class,Attendance_Percentage,Study_Hours_per_day,Math_Score,Science_Score,English_Score,Total_Score,Parent_Education,Internet_Access,Result
5910 ,Mitu Sarker,15,female,barisal,7th,81.5,3.2,98,85,95,278.0,Illiterate,n/a,Fail
8255,Jannat Das,13,,dhaka,9th,99.8,1.3,87,79,93,259.0,graduate,Yes,FAIL
8675,Sohan Das,13,FEMALE,barisal,Eight,78.9,3.1,31,,86,117.0,Post Graduate,Y,Fail
3981,Shila Islam,13,female,KHULNA ,7,78.0,3.0,39,46,69,154.0,graduate,NO,Pass
8977,Lima Khan,18,FEMALE,Dacca,10,88.3,3.1,32,83,50,165.0,PRIMARY,yes,P
3976,Mim Rahman,,male,Chattogram,10,85.7,3.3,38,43,32,113.0,postgraduate,YES,F
7680,Karim Sarker,12,Female,Mymensingh,10,65.0,1.8,42,39,88,169.0,Higher Secondary,No,PASS
STU-09043,Nusrat Chowdhury,12,Other,Barisal,Nine,75.8,4.2,76,86,46,,illiterate,N,
1000,Tamim Islam,12,Female,Mymensign,8,96.8,4.7,76,68,58,202.0,Secondary,Yes,F
3173,Tamim Islam,15,FEMALE,Mymensign,9,85.2,4.8,75,,96,171.0,secondary,1,FAIL
9165,Nusrat Chowdhury,,male,KHULNA ,7th,73.7,2.2,44,54,45,143.0,primary,0,pass
5185,Karim Das,18,other,Barisal,7th,80.7,4.7,75,55,82,212.0,Higher Secondary,NO,FAIL
996,Rafi Das,11,Other,khulna,9,71.7,3.8,49,65,61,175.0,Higher Secondary,n/a,pass
2402,Rahim Rahman,12,O,Barishal,8,97.7,2.5,71,91,87,249.0,primary,NO,P
9591,Farhan Akter,18,Other,rajshahi,Eight,73.8,3.6,79,70,30,179.0,Graduate,,PASS
8944,Lima Akter,16,female,Rajshahi ,Ten,85.3,1.7,84,79,50,213.0,GRADUATE,yes,pass
1045,Jannat Sarker,11,,Ctg,7th,86.5,5.0,34,42,48,124.0,Primary,N,F
3822,Shila Ahmed,18,FEMALE,chittagong,6th,71.2,0.6,89,86,87,262.0,PRIMARY,n/a,F
2008,Riya Akter,12,female,DHAKA,Eight,85.2,0.6,50,54,73,177.0,postgraduate,n/a,fail
5289,Imran Rahman,14,MALE,rajshahi,6th,86.0,1.6,97,99,42,238.0,Secondary,n/a,PASS
8658,Karim Rahman,18,Male,Mymensingh,Eight,78.4,3.1,85,98,93,276.0,Secondary,NO,fail
4660,Rafi Chowdhury,16,F,DHAKA,Ten,76.4,0.5,69,32,30,131.0,Post Graduate,1,
8701,Farhan Islam,17,F,khulna,6th,99.6,5.3,34,42,47,123.0,Illiterate,N,F
3467,Ayesha Sarker,12,O,mymensingh,7,88.1,1.8,64,43,98,205.0,postgraduate,no,fail
7215,Bristi Islam,11,male,Barisal,6,81.3,3.2,48,78,68,,Illiterate,No,FAIL
8737,Rafi Sarker,12,,Rangpur,Eight,92.1,1.1,36,70,-1,105.0,higher secondary,yes,Fail
4482,Rupa Hossain,11,,rajshahi,06,96.3,5.0,86,36,55,177.0,secondary,NO,Fail
7493,Jannat Das,14,F,Rajshahi,06,76.8,3.1,65,,48,113.0,Graduate,,fail
4619,Rafi Ahmed,11,FEMALE,Mymensingh,6th,100.9,1.4,62,37,54,153.0,postgraduate,NO,P
STU-00592,Zayed Akter,18,Female,Rajshahi ,8th,89.7,0.7,67,77,56,200.0,secondary,Y,PASS
8857,Mitu Sarker,15,FEMALE,rajshahi,10,92.3,4.2,58,65,64,187.0,Graduate,no,PASS
2226,Sabbir Rahman,18,O,Rangpur,Nine,75.0,1.5,76,54,73,203.0,postgraduate,yes,FAIL
519,Sabbir Das,14,O,barisal,8th,,2.4,86,36,85,207.0,higher secondary,No,
7871,Hasan Khan,13,Other,barisal,8,87.5,3.6,33,,77,110.0,illiterate,1,pass
5685,Imran Sarker,16,male,barisal,6,94.5,3.4,,67,55,122.0,PRIMARY,1,pass
4692,Tanvir Talukder,11,MALE,khulna,10th,77.8,4.0,44,94,52,,Unknown,N,fail
3105,Rakib Talukder,18,female,Rangpur,8th,82.1,3.6,67,64,95,226.0,Higher Secondary,NO,fail
8317,Kabir Khan,12,Other,Dhaka,Ten,80.4,3.6,49,57,56,162.0,Secondary,No,
4063,Farhan Ahmed,11,F,Mymensingh,10,85.4,5.0,36,60,85,181.0,unknown,,F
6604,Momo Akter,12,FEMALE,khulna,7th,-18.1,4.6,44,63,32,error,Secondary,NO,
5983,Nusrat Talukder,13,Female,Ctg,8,97.7,1.5,47,62,44,,N/A,Y,pass
1651,Priya Talukder,11,M,mymensingh,Seven,83.6,2.2,51,47,76,174.0,GRADUATE,,FAIL
6057,Tanvir Ahmed,17,Other,DHAKA,9,80.8,3.2,39,33,59,131.0,secondary,YES,Pass
1817,Jannat Sarker,15,Male,Chattogram,7th,,3.4,47,81,58,error,GRADUATE,yes,P
4852,Rupa Rahman,13,,sylhet,6th,80.7,2.4,68,36,65,169.0,graduate,yes,P
6899,Anik Das,18,Other,Rajshahi,Ten,73.6,3.8,97,36,83,216.0,Illiterate,no,Pass
2635,Arif Sarker,17,Female,Barishal,10th,80.7,-0.7,79,47,79,205.0,secondary,0,pass
1328,Shila Rahman,18,F,DHAKA,Seven,91.8,1.9,78,81,31,190.0,GRADUATE,NO,FAIL
4736,Rupa Akter,16,F,Dhaka,7,89.4,5.8,39,84,51,174.0,,yes,PASS
1054 ,Sohan Talukder,13,other,KHULNA ,8,85.5,4.0,49,59,48,156.0,Illiterate,yes,PASS
44,Jannat Talukder,15,Female,Rajshahi ,6,88.4,3.1,92,61,62,215.0,postgraduate,no,PASS
8,Mim Chowdhury,18,Other,Rajshahi ,Eight,80.5,5.3,83,33,,116.0,Graduate,Yes,pass
7907,Hasan Khan,11,MALE,rajshahi,Eight,79.2,1.8,51,37,95,183.0,illiterate,n/a,P
5591,Sadia Hossain,15,Other,KHULNA ,7,87.9,4.9,34,79,39,152.0,postgraduate,YES,PASS
472,Nusrat Akter,11,M,Dacca,6,76.5,4.1,86,41,45,172.0,N/A,No,P
2323,Farhan Khan,15,MALE,SYLHET,7th,82.0,4.5,50,79,35,164.0,postgraduate,N,fail
8092,Jannat Chowdhury,15,MALE,khulna,9,82.3,3.8,90,32,30,152.0,graduate,0,Fail
7644,Riya Khan,165,Other,Ctg,8th,79.5,4.7,66,52,42,160.0,postgraduate,yes,Pass
4405,Riya Das,11,female,dhaka,8,112.6,2.8,88,59,86,233.0,illiterate,n/a,
465,Sabbir Ahmed,16,,Dhaka ,7th,76.9,3.2,42,86,78,206.0,Unknown,YES,FAIL
4564,Tanvir Talukder,12,O,barisal,9,91.8,2.7,34,41,76,151.0,illiterate,yes,Fail
1692,Jannat Rahman,18,M,dhaka,6,112.1,3.8,30,34,92,156.0,PRIMARY,1,PASS
2231,Momo Hossain,13,M,KHULNA ,Ten,89.5,2.7,49,83,54,186.0,higher secondary,0,Pass
7580,sabbir khan,11,O,chittagong,8,,2.0,44,72,41,157.0,Primary,no,fail
1381,Nusrat Talukder,17,,barisal,7th,98.9,3.9,56,37,61,154.0,Primary,Yes,Fail
8258,Jannat Talukder,18,Female,chittagong,10th,94.4,2.7,99,62,65,226.0,GRADUATE,,FAIL
1349,Sabbir Akter,15,O,Ctg,10,73.3,1.1,75,64,74,213.0,Higher Secondary,0,
2481,Mitu Islam,12,other,Rajshahi,Eight,81.2,3.7,96,69,34,199.0,Post Graduate,YES,F
5529,Sohan Das,18,Other,chittagong,6th,90.8,4.1,34,41,81,156.0,PRIMARY,yes,Fail
2150,Imran Sarker,15,Other,Barisal,10,83.3,1.9,59,66,82,207.0,Primary,N,Pass
2097,Imran Hossain,11,MALE,KHULNA ,06,96.0,3.7,70,52,34,156.0,Post Graduate,NO,P
6189,Mitu Talukder,15,FEMALE,Dacca,Nine,103.6,-0.0,87,93,60,240.0,Higher Secondary,NO,FAIL
5092,Hasan Rahman,13,Male,Barisal,10,79.0,2.9,35,144,37,216.0,postgraduate,N,FAIL
6468,Tanvir Islam,17,female,Rajshahi,9th,72.3,1.4,31,73,64,168.0,N/A,NO,F
8459,Lima Ahmed,17,other,,06,94.8,3.5,55,74,35,164.0,secondary,,P
7234,Rakib Sarker,17,female,Dhaka,9th,80.0,6.3,65,71,-42,94.0,primary,NO,fail
STU-06206,Karim Ahmed,12,male,khulna,8th,87.8,4.9,39,94,94,227.0,Unknown,n/a,
8529,Mim Chowdhury,13,,Rajshahi,Seven,64.0,3.8,87,52,37,176.0,illiterate,0,FAIL
4226,Nadia Hossain,11,other,sylhet,7th,69.1,4.0,61,41,70,172.0,Illiterate,n/a,P
4137,Momo Sarker,11,O,  Dhaka,9,84.6,,165,39,66,270.0,Unknown,,FAIL
850,Mim Khan,18,other,Chattogram,8th,86.4,4.0,61,44,91,196.0,N/A,Yes,fail
1822,Riya Islam,14,M,Chattogram,8,85.3,4.1,70,38,38,146.0,Unknown,,Pass
418,Karim Ahmed,18,M,Rangpur,Seven,72.7,2.1,94,60,33,187.0,PRIMARY,NO,FAIL
3719,Kabir Rahman,16,F,  Dhaka,10,76.2,4.5,93,70,83,246.0,Illiterate,0,FAIL
8677,Imran Ahmed,12,FEMALE,Barisal,Seven,85.9,2.0,50,81,44,175.0,PRIMARY,YES,fail
8795,Tamim Islam,15,MALE,chittagong,8th,85.8,3.5,89,55,,144.0,unknown,Y,F
4174,Lima Hossain,17,FEMALE,SYLHET,Eight,74.6,4.1,38,96,36,170.0,unknown,No,Fail
1923,Mitu Ahmed,17,Other,Khulna,Six,102.6,4.3,37,258,87,382.0,unknown,No,FAIL
8976,Sohan Chowdhury,14,female,Sylhet,Nine,87.2,2.7,81,78,78,,higher secondary,0,P
9631,Mitu Hossain,15,other,Rajshahi ,6th,81.2,-4.0,47,69,95,211.0,N/A,yes,Fail
5490 ,Tanvir Khan,14,male,dhaka,9,101.3,2.0,75,77,95,247.0,,yes,
STU-03762,Sabbir Akter,12,other,Dhaka,Ten,71.9,-0.7,91,60,90,241.0,Primary,no,P
2103,Momo Ahmed,18,F,mymensingh,Nine,84.2,5.2,37,89,69,195.0,secondary,1,FAIL
8817,Sabbir Das,14,,Ctg,Ten,66.9,5.1,59,86,62,207.0,Illiterate,No,Pass
4156,Rakib Sarker,17,other,mymensingh,7th,62.2,4.5,58,59,63,180.0,Unknown,0,P
2233,Arif Rahman,13,O,Mymensign,Eight,84.9,3.4,38,96,49,183.0,graduate,N,Pass
9448,Arif Rahman,12,MALE,khulna,8,92.3,1.9,58,76,86,220.0,postgraduate,N,
9623,Sabbir Chowdhury,15,male,SYLHET,Eight,78.8,3.5,62,57,37,156.0,Primary,0,P
6302,Fatema Chowdhury,14,M,mymensingh,7,74.9,2.2,32,37,41,110.0,Illiterate,NO,
4932,Hasan Ahmed,16,MALE,Rajshahi,8,97.8,1.6,40,47,74,161.0,PRIMARY,no,P
30,Rafi Khan,12,Female,mymensingh,Ten,69.5,3.1,81,62,69,212.0,Illiterate,No,Pass
1824,Shila Hossain,291,M,Barisal,Ten,71.3,2.7,50,85,75,210.0,Unknown,0,FAIL
6921,Nusrat Khan,16,male,Rangpur,10,79.1,5.0,49,38,68,155.0,postgraduate,0,Fail
3698,Mim Das,13,Female,Mymensign,9th,73.2,3.7,85,35,61,181.0,postgraduate,0,Pass
9467,Bristi Rahman,17,Other,rangpur,Six,89.5,3.6,98,34,,118.0,higher secondary,n/a,pass
3685,Tamim Ahmed,18,MALE,Dhaka,8th,88.2,1.5,69,52,36,157.0,Illiterate,N,
3345,Imran Ahmed,18,Male,Barishal,Eight,79.5,1.5,33,56,71,160.0,,1,PASS
5969,Shila Talukder,16,F,khulna,8,80.5,5.3,98,60,59,217.0,PRIMARY,YES,F
7994,Fatema Sarker,12,Other,,9,,2.1,67,50,41,173.0,GRADUATE,Yes,P
8672,Riya Talukder,11,F,Rangpur,Seven,83.6,4.3,95,84,,179.0,secondary,0,
9075,Sadia Das,13,F,sylhet,Nine,92.5,3.1,36,46,38,120.0,Secondary,no,FAIL
8785,Tanvir Islam,13,female,Sylhet,9th,N/A,2.2,93,62,46,201.0,Higher Secondary,NO,P
6512,Bristi Chowdhury,12,O,sylhet,6,87.8,2.5,95,55,77,227.0,N/A,NO,PASS
3281,Rafi Khan,17,male,Dhaka ,10,91.3,4.0,56,98,68,222.0,higher secondary,0,fail
6390,Mim Akter,-3,M,Rajshahi ,10th,89.5,1.3,71,41,30,142.0,Primary,0,fail
2948,,12,FEMALE,Rajshahi,10,69.3,4.8,57,73,67,197.0,Graduate,no,FAIL
3168,Arif Das,11,,Chattogram,10,91.7,3.7,65,62,54,181.0,secondary,No,fail
8290,Rakib Akter,253,male,Mymensingh,10,76.8,2.3,93,61,,154.0,Post Graduate,Yes,
7005,Tamim Talukder,12,female,Sylhet,9th,67.7,3.7,-6,32,33,59.0,illiterate,0,P
2413,Farhan Talukder,18,Male,Barisal,6th,75.0,3.5,73,58,97,228.0,Post Graduate,n/a,FAIL
6309,Rafi Das,18,Male,mymensingh,10,87.4,1.9,,88,73,161.0,Unknown,no,P
2246,Karim Chowdhury,298,female,sylhet,Six,95.4,2.6,87,89,79,255.0,N/A,1,P
STU-07585,Imran Sarker,12,Other,khulna,6,80.2,4.3,76,52,83,211.0,primary,YES,F
4607,Imran Akter,11,FEMALE,chittagong,10,145.1,5.8,82,46,86,214.0,Primary,no,
448,Rupa Sarker,13,,Chittagong,7th,98.6,1.0,60,84,52,196.0,Secondary,0,FAIL
5773,Tamim Talukder,13,O,Mymensign,Nine,90.5,3.3,39,77,93,209.0,secondary,Yes,F
5994,imran islam,17,Male,Chattogram,Seven,62.5,1.4,49,99,46,194.0,,0,Fail
6965,Hasan Hossain,14,male,rangpur,7th,-44.4,3.6,30,79,65,186.0,Primary,1,FAIL
15,Priya Khan,16,MALE,SYLHET,6,89.7,4.1,absent,56,38,94.0,Higher Secondary,n/a,F
4394,Rakib Hossain,16,F,Chattogram,7,95.2,,92,33,45,170.0,higher secondary,NO,Pass
1207,Tamim Khan,14,M,rangpur,10th,84.9,5.4,87,43,44,174.0,Post Graduate,YES,PASS
5664,Sadia Rahman,14,,Mymensingh,9th,82.1,1.0,83,70,71,224.0,N/A,Yes,P
5505,Fatema Khan,16,MALE,Barishal,10th,86.4,-1.6,45,68,30,143.0,graduate,Y,F
3795,Rahim Talukder,18,other,chittagong,7th,72.3,2.6,53,42,39,134.0,N/A,YES,F
6227,Karim Chowdhury,15,,Dacca,Seven,77.6,6.1,56,54,91,201.0,Unknown,NO,P
8171,Mim Ahmed,14,F,Barishal,8th,87.6,5.0,69,99,68,236.0,higher secondary,N,P
9567,Lima Islam,fifteen,other,CHATTOGRAM,9th,79.7,0.7,45,93,84,222.0,Unknown,yes,Pass
STU-02343,Imran Ahmed,14,F,Rajshahi,9th,67.6,2.3,37,82,43,162.0,primary,N,PASS
287,,12,male,Ctg,10th,73.4,0.7,31,94,96,221.0,N/A,NO,PASS
3844,Rahim Das,15,M,KHULNA ,Six,84.4,4.8,39,96,38,173.0,Secondary,NO,pass
4219,Arif Ahmed,13,other,Sylhet,8th,80.8,2.4,55,63,38,156.0,higher secondary,Yes,F
2313,Rupa Islam,18,F,Rajshahi,9th,82.7,2.5,92,75,48,215.0,postgraduate,yes,Fail
5751,Priya Chowdhury,17,MALE,barisal,9,79.3,1.9,66,59,91,,unknown,YES,Fail
7271,Tamim Akter,18,M,Mymensingh,Nine,83.0,1.8,72,37,70,,Primary,0,pass
4020,Mitu Das,14,O,mymensingh,8,70.6,0.6,93,78,71,242.0,primary,YES,PASS
2053,Sohan Ahmed,12,,mymensingh,7th,76.1,2.9,61,81,49,191.0,primary,1,P
8544,Farhan Hossain,15,FEMALE,Ctg,Nine,93.4,1.8,36,86,65,187.0,Unknown,YES,F
6661,Farhan Talukder,16,M,Mymensingh,Six,82.4,1.7,63,63,69,195.0,Higher Secondary,0,pass
5005,Lima Rahman,14,Female,Barisal,8,90.8,5.3,37,34,95,166.0,Illiterate,0,P
STU-04447,Rahim Islam,15,MALE,mymensingh,6,88.9,1.4,39,62,91,192.0,graduate,N,Fail
9428,Jannat Ahmed,17,F,Mymensign,9th,89.8,3.8,81,44,80,205.0,unknown,Yes,F
166,Nusrat Islam,16,O,Barishal,06,75.9,4.3,82,39,,121.0,higher secondary,No,P
8509,Zayed Sarker,16,M,sylhet,10th,92.4,1.3,88,88,63,239.0,illiterate,1,Pass
6392,Mim Sarker,17,female,Rangpur,8th,100.7,-0.1,53,92,57,202.0,Graduate,1,F
1340,Hasan Islam,18,O,mymensingh,Six,83.4,1.7,84,80,89,253.0,higher secondary,Y,Pass
7044,Sadia Chowdhury,11,Other,Mymensingh,Ten,84.0,1.7,61,93,55,209.0,PRIMARY,NO,PASS
1139,Nusrat Hossain,11,F,KHULNA ,10th,83.2,0.0,94,81,96,271.0,Illiterate,NO,PASS
6303,Rakib Chowdhury,13,female,Rajshahi,7th,,1.7,62,47,87,,unknown,no,pass
7754,Riya Khan,15,O,Rangpur,Eight,91.0,2.4,93,57,184,334.0,higher secondary,YES,fail
8979 ,Shila Islam,13,MALE,Rangpur,7,69.7,1.6,55,75,82,212.0,graduate,0,FAIL
2189,Arif Ahmed,14,,Rajshahi,9th,74.0,2.0,53,61,48,162.0,Primary,No,P
3974,Mim Islam,11,Other,chittagong,7th,76.9,4.5,81,97,48,226.0,N/A,N,FAIL
5229,Momo Ahmed,13,O,Chattogram,8,78.6,3.0,43,81,99,223.0,primary,Yes,PASS
300,Rupa Sarker,16,M,Dacca,Ten,77.3,2.2,45,33,33,111.0,secondary,0,F
9795,Fatema Akter,15,Male,Khulna,Seven,80.9,4.2,32,,56,88.0,postgraduate,N,P
6542,Lima Hossain,18,F,KHULNA ,10,86.8,3.9,91,81,80,,higher secondary,Yes,Fail
1616,sabbir khan,14,,Dhaka,Six,79.0,4.1,77,68,69,214.0,unknown,N,FAIL
5328,Lima Das,11,Other,Rajshahi ,06,96.1,2.1,39,57,43,137.0,illiterate,YES,pass
8934,Rafi Talukder,15,Female,Dhaka,Nine,75.1,6.5,42,79,31,152.0,postgraduate,yes,pass
5660,Momo Islam,17,Other,Rajshahi ,6th,87.0,6.8,36,41,43,120.0,Illiterate,Yes,F
3082,Sohan Rahman,17,Other,Mymensingh,9,89.3,1.2,41,50,58,149.0,Primary,1,F
3143,Fatema Hossain,15,MALE,Rajshahi,7th,93.8,3.0,-13,66,43,96.0,primary,n/a,P
6067,Riya Rahman,11,F,khulna,Eight,95.0,6.1,98,73,70,241.0,illiterate,0,Pass
1428,Fatema Akter,197,MALE,Mymensingh,9,97.7,3.7,85,60,88,233.0,Illiterate,no,Fail
5244,Kabir Hossain,14,Male,rangpur,Eight,94.0,4.6,50,64,96,210.0,primary,n/a,Pass
5625,Rahim Akter,12,Other,KHULNA ,06,86.1,3.9,40,76,89,error,postgraduate,0,Pass
4149,Riya Talukder,17,male,khulna,Nine,91.1,2.2,92,98,35,225.0,postgraduate,n/a,Pass
847,Farhan Rahman,17,O,Chattogram,9th,92.2,,60,72,36,168.0,,no,Pass
3035,Fatema Das,15,other,Barisal,8th,91.3,3.6,59,97,65,221.0,secondary,,Pass
9473,Sabbir Hossain,12,F,Sylhet,06,86.0,2.4,52,,56,108.0,Primary,NO,pass
32,Nusrat Chowdhury,17,female,rangpur,Nine,103.7,3.6,36,45,89,170.0,Higher Secondary,Y,P
8691,Shila Talukder,18,Male,Dhaka ,6th,,1.3,35,84,81,200.0,Secondary,no,P
812,Jannat Akter,18,MALE,chittagong,9th,90.3,4.3,91,43,92,226.0,Secondary,YES,P
9090,Momo Rahman,18,Female,Rajshahi ,7th,93.1,3.5,65,35,95,195.0,Secondary,0,fail
1485,Riya Talukder,15,Male,Dhaka ,Six,97.0,3.0,81,89,63,233.0,Unknown,Yes,
3460,Nadia Hossain,13,female,KHULNA ,Eight,95.4,1.9,49,85,74,208.0,unknown,N,pass
5856,Nusrat Chowdhury,16,other,barisal,8th,61.9,4.1,79,65,74,218.0,Higher Secondary,,pass
2145,Zayed Talukder,13,Female,DHAKA,Ten,70.8,1.8,44,79,51,174.0,secondary,1,FAIL
9518,Zayed Khan,15,other,Dhaka ,10,89.4,6.4,75,53,31,159.0,Primary,N,
6453,Tamim Islam,18,F,DHAKA,8,87.5,2.9,47,41,67,155.0,unknown,Yes,PASS
3192,Nadia Das,13,Female,Dhaka,8th,68.8,4.5,39,59,64,162.0,Higher Secondary,NO,PASS
8609,Anik Ahmed,14,FEMALE,dhaka,9,80.2,6.4,77,40,59,176.0,secondary,n/a,FAIL
STU-07811,Rakib Rahman,15,MALE,Mymensign,9,71.8,,82,76,74,232.0,Illiterate,YES,PASS
331,Mim Islam,14,male,Barisal,6,100.6,1.1,39,53,55,147.0,higher secondary,Y,Fail
STU-03511,Rafi Chowdhury,16,O,rangpur,06,97.7,3.5,88,80,44,212.0,secondary,Y,FAIL
9692,Mim Sarker,15,MALE,Dhaka,06,81.1,-1.6,52,57,42,151.0,postgraduate,n/a,FAIL
5612,Hasan Islam,12,Female,CHATTOGRAM,8,80.4,3.3,50,74,49,173.0,GRADUATE,YES,FAIL
6875,Tamim Das,13,Other,Khulna,6th,82.8,3.8,76,81,-20,137.0,secondary,yes,
1199,Farhan Akter,16,MALE,Khulna,06,106.2,2.7,70,96,58,224.0,Illiterate,N,fail
5208,Momo Hossain,17,Male,Sylhet,9,88.5,1.6,98,68,61,227.0,Higher Secondary,N,Pass
4424,Riya Rahman,,F,KHULNA ,Eight,73.6,1.0,98,61,80,239.0,Secondary,1,F
3952,Priya Islam,13,FEMALE,Chattogram,8th,69.0,3.4,76,53,177,306.0,Primary,1,fail
1089,Zayed Hossain,13,female,khulna,Nine,73.6,3.5,54,54,48,156.0,Primary,n/a,FAIL
9014,Tamim Ahmed,12,O,Khulna,6,98.7,3.7,47,38,95,180.0,N/A,,Pass
2516,Zayed Talukder,15,,SYLHET,Eight,79.6,1.4,92,58,77,227.0,illiterate,Y,Fail
8196,Jannat Ahmed,12,F,Khulna,Six,68.8,2.1,54,67,30,151.0,Unknown,no,
3725,Sabbir Islam,15,female,Barisal,9th,85.2,3.5,62,35,54,151.0,higher secondary,No,F
4041,Kabir Talukder,13,Female,rajshahi,9,64.0,-0.2,55,-22,52,85.0,Illiterate,yes,Pass
7924,Nusrat Chowdhury,17,Male,CHATTOGRAM,8,74.8,3.1,54,55,76,185.0,graduate,No,Fail
2460,Hasan Akter,18,Other,rajshahi,8th,92.2,3.2,78,59,70,207.0,higher secondary,yes,P
550,Momo Talukder,16,O,Dhaka,10,84.7,2.8,67,58,34,159.0,Higher Secondary,,Pass
9223,Arif Chowdhury,13,male,Chittagong,Eight,79.0,2.2,65,32,90,187.0,higher secondary,No,Pass
5582,Rakib Akter,18,other,rangpur,9,85.3,4.4,44,84,51,179.0,Primary,YES,P
2301,Rupa Rahman,11,,barisal,7,76.9,2.9,98,70,80,248.0,illiterate,N,PASS
4361,Zayed Islam,12,Other,rajshahi,8th,91.2,3.6,33,37,71,141.0,unknown,N,Pass
3096,Ayesha Hossain,11,,Chattogram,7th,78.5,1.0,93,66,77,236.0,Primary,Yes,F
9357,Nusrat Islam,15,,khulna,06,67.1,2.3,85,72,50,207.0,Illiterate,yes,P
8093,Sabbir Rahman,14,FEMALE,sylhet,9th,80.1,1.9,87,60,37,184.0,higher secondary,,P
919,Rafi Hossain,18,Female,Khulna,Seven,66.4,3.2,66,48,59,173.0,Secondary,N,F
5161,Mim Das,16,FEMALE,mymensingh,9,102.9,5.5,34,83,99,216.0,Graduate,YES,P
8900,Farhan Talukder,16,male,Barisal,7th,83.6,1.8,78,85,60,223.0,PRIMARY,0,FAIL
2602,Farhan Khan,17,female,KHULNA ,Ten,89.9,2.9,45,58,61,164.0,Higher Secondary,NO,PASS
3634,Mitu Ahmed,16,FEMALE,Barisal,7,103.5,5.2,71,84,64,219.0,postgraduate,,F
5098,Tanvir Sarker,11,M,Barisal,6th,96.6,1.9,43,46,76,165.0,GRADUATE,no,pass
4631,Rahim Khan,13,,khulna,Ten,92.0,3.1,48,94,84,226.0,postgraduate,Y,Pass
9794,Rupa Das,14,MALE,mymensingh,7th,84.3,1.2,67,86,32,185.0,Post Graduate,n/a,F
4171,Tamim Rahman,17,,barisal,8th,80.3,3.8,85,32,42,159.0,Illiterate,0,fail
1889,Imran Rahman,12,Female,khulna,06,103.4,4.3,51,72,65,188.0,Higher Secondary,no,pass
8871,Rakib Rahman,12,other,Rajshahi ,Ten,73.7,2.6,47,57,57,161.0,Secondary,Yes,fail
5806,Rakib Ahmed,14,M,rajshahi,6th,94.9,2.0,90,46,-47,89.0,Higher Secondary,N,P
4862,Jannat Islam,11,Male,Rajshahi,8,81.7,0.4,70,87,97,254.0,unknown,no,F
6121,Kabir Ahmed,14,female,Dhaka,7th,82.7,1.3,291,98,85,474.0,higher secondary,Yes,P
8214,mim das,17,male,,8th,97.6,1.3,99,50,65,214.0,Unknown,yes,fail
STU-01205,Lima Akter,14,Other,Sylhet,10,86.4,4.6,33,77,55,165.0,postgraduate,,Pass
6525,Imran Das,18,male,rangpur,7th,99.2,4.5,73,72,96,241.0,illiterate,0,Fail
2674,Zayed Sarker,13,MALE,Chattogram,Ten,96.5,0.8,85,74,89,248.0,illiterate,1,Fail
5626,Anik Khan,14,F,rangpur,8th,78.5,-0.4,71,42,-37,76.0,N/A,0,Fail
7358,Lima Hossain,13,FEMALE,mymensingh,10,95.3,3.5,39,66,46,151.0,Secondary,N,P
6632,Kabir Rahman,18,MALE,SYLHET,8,77.5,1.5,,62,64,126.0,Unknown,no,pass
3248,Tanvir Khan,18,M,Mymensingh,06,-43.4,,43,34,95,172.0,unknown,N,PASS
STU-09583,Momo Akter,17,F,Rajshahi,Eight,87.8,1.4,31,51,90,172.0,illiterate,1,FAIL
4391 ,Farhan Ahmed,13,Male,Ctg,7th,99.7,4.5,96,67,53,216.0,unknown,NO,
6074,Tanvir Khan,14,Other,,8th,90.2,2.9,97,93,47,237.0,N/A,yes,FAIL
8521,Nadia Akter,15,MALE,Mymensign,9th,77.3,2.5,99,91,72,262.0,Higher Secondary,,
811,Ayesha Chowdhury,12,MALE,Ctg,8th,137.5,0.2,88,77,absent,165.0,unknown,Yes,Fail
6786,Zayed Islam,16,male,barisal,7th,86.3,3.3,41,53,85,179.0,,,PASS
1602,Momo Akter,17,M,Barisal,Six,85.7,0.7,75,62,50,187.0,N/A,yes,pass
1369,Riya Islam,14,male,khulna,8th,68.0,1.7,84,73,94,251.0,unknown,Yes,fail
1521,Tanvir Islam,15,FEMALE,KHULNA ,9,87.0,3.8,61,50,39,150.0,secondary,,FAIL
9669,Rahim Talukder,18,female,  Dhaka,10th,91.4,1.9,30,83,41,154.0,primary,n/a,FAIL
1206,Nadia Sarker,16,FEMALE,mymensingh,7th,86.6,6.2,87,48,87,222.0,postgraduate,Yes,pass
7239,Farhan Rahman,14,female,rangpur,8th,69.9,2.4,76,37,50,163.0,Illiterate,Yes,PASS
2333,Sohan Sarker,15,Female,mymensingh,9th,100.1,1.5,95,64,70,229.0,Unknown,0,P
4035,Nadia Ahmed,18,F,Mymensingh,9,102.0,1.3,86,74,42,202.0,Primary,yes,F
STU-03850,Lima Akter,12,other,chittagong,Nine,80.1,0.2,87,80,61,error,GRADUATE,No,P
4227,Jannat Khan,12,Male,Mymensign,9th,-26.2,0.2,34,74,31,139.0,N/A,,fail
860,Ayesha Das,12,Female,Mymensign,7,92.3,0.9,82,32,95,209.0,graduate,n/a,pass
2034,Rakib Chowdhury,16,male,rajshahi,8,91.1,4.0,68,55,36,159.0,illiterate,,P
1316,Farhan Islam,14,O,Ctg,9th,77.4,5.1,51,38,38,127.0,Illiterate,,PASS
